platform,native_content_id,content_url,show_id,season_id,title,platform_format,content_role,authority_class,relationship_target_type,relationship_evidence,classification_state,review_status,published_at,duration_seconds,view_count,like_count,comment_count,availability_status,observed_at,actor_run_id,source_url
youtube,_ushprfeLd0,https://www.youtube.com/watch?v=_ushprfeLd0&list=PLZuraW9kAXuE&index=15,SNN,SNN_2026,Mình à sao đôi ta?!!! 🤣 | SAO NHẬP NGŨ 2026,VIDEO,UNKNOWN,OFFICIAL_SHOW_CHANNEL,SEASON,OFFICIAL_PLAYLIST_COLLECTION,NEEDS_REVIEW,NEEDS_REVIEW,2026-08-03T12:00:29.000Z,27,5731,,,available,,i3J1i2O99cTyHPbyz,https://www.youtube.com/watch?v=_ushprfeLd0&list=PLZuraW9kAXuE&index=15
youtube,uwjO2yYQL3U,https://www.youtube.com/shorts/uwjO2yYQL3U,SNN,,Chào Sao Nhập Ngũ 2026! Đồng chí Nguyễn Quốc Trường đã có mặt 🫡 #saonhapngu #quốctrường,SHORT,UNKNOWN,OFFICIAL_SHOW_CHANNEL,SHOW,EXPLICIT_TEXT_LINK,NEEDS_REVIEW,NEEDS_REVIEW,2026-07-25T03:30:16.000Z,22,12105,213,6,available,,EayQWJWx9JTcOG5Xe,https://www.youtube.com/channel/UCzZ94GZFgqqx6Pzbnj3UMjA
youtube,E0ZHuD_muCE,https://www.youtube.com/shorts/E0ZHuD_muCE,SNN,,Chào Sao Nhập Ngũ 2026! Đồng chí Bùi Thái Bảo Châu đã có mặt! 🫡,SHORT,UNKNOWN,OFFICIAL_SHOW_CHANNEL,SHOW,EXPLICIT_TEXT_LINK,NEEDS_REVIEW,NEEDS_REVIEW,2026-07-18T03:30:24.000Z,30,8630,144,1,available,,EayQWJWx9JTcOG5Xe,https://www.youtube.com/channel/UCzZ94GZFgqqx6Pzbnj3UMjA
youtube,j_xcEhbM9jk,https://www.youtube.com/shorts/j_xcEhbM9jk,SNN,,Chào Sao Nhập Ngũ 2026! Đồng chí Trần Tuấn Dương đã có mặt 🫡 #saonhapngu #tuanduong,SHORT,UNKNOWN,OFFICIAL_SHOW_CHANNEL,SHOW,EXPLICIT_TEXT_LINK,NEEDS_REVIEW,NEEDS_REVIEW,2026-07-25T13:30:16.000Z,25,9378,143,3,available,,EayQWJWx9JTcOG5Xe,https://www.youtube.com/channel/UCzZ94GZFgqqx6Pzbnj3UMjA
youtube,EXVSu3D91EE,https://www.youtube.com/watch?v=EXVSu3D91EE&list=PLZuraW9kAXuE&index=31,SNN,SNN_2026,Chào Sao Nhập Ngũ 2026! Đồng chí Văn Mai Hương đã có mặt 🫡 #vanmaihuong #saonhapngu #saonhapngu2026,VIDEO,UNKNOWN,OFFICIAL_SHOW_CHANNEL,SEASON,OFFICIAL_PLAYLIST_COLLECTION,NEEDS_REVIEW,NEEDS_REVIEW,2026-07-24T03:41:55.000Z,31,6494,,,available,,i3J1i2O99cTyHPbyz,https://www.youtube.com/watch?v=EXVSu3D91EE&list=PLZuraW9kAXuE&index=31
youtube,HYAtJab1skw,https://www.youtube.com/watch?v=HYAtJab1skw,SNN,,Tuấn Dương TOÁT MỒ HÔI nhận diện các đồng đội tại SAO NHẬP NGŨ 2026 | ĐỒNG HÀNH SAO NHẬP NGŨ 2026,VIDEO,UNKNOWN,OFFICIAL_SHOW_CHANNEL,SHOW,EXPLICIT_TEXT_LINK,NEEDS_REVIEW,NEEDS_REVIEW,2026-08-09T02:00:11.000Z,236,2052,22,1,available,,EayQWJWx9JTcOG5Xe,https://www.youtube.com/channel/UCzZ94GZFgqqx6Pzbnj3UMjA
youtube,PfPrfHJFiCg,https://www.youtube.com/shorts/PfPrfHJFiCg,SNN,,4 chiến sĩ Tuấn Dương - Quốc Trường - Châu Bùi - Văn Mai Hương cũng đã sẵn sàng | SAO NHẬP NGŨ 2026,SHORT,UNKNOWN,OFFICIAL_SHOW_CHANNEL,SHOW,EXPLICIT_TEXT_LINK,NEEDS_REVIEW,NEEDS_REVIEW,2026-07-29T14:00:10.000Z,162,6024,107,1,available,,EayQWJWx9JTcOG5Xe,https://www.youtube.com/channel/UCzZ94GZFgqqx6Pzbnj3UMjA
youtube,BDXEh7Jwxc4,https://www.youtube.com/shorts/BDXEh7Jwxc4,SNN,,🤣 Ôi đồng chí Quốc Trường ơi | SAO NHẬP NGŨ 2026,SHORT,UNKNOWN,OFFICIAL_SHOW_CHANNEL,SHOW,EXPLICIT_TEXT_LINK,NEEDS_REVIEW,NEEDS_REVIEW,2026-08-07T07:00:33.000Z,20,5183,45,0,available,,EayQWJWx9JTcOG5Xe,https://www.youtube.com/channel/UCzZ94GZFgqqx6Pzbnj3UMjA
youtube,mZAMayOEQmY,https://www.youtube.com/watch?v=mZAMayOEQmY&list=PLZuraW9kAXuE&index=34,SNN,SNN_2026,Các đồng chí làm quen với chiến sĩ mới Minh Trang nha 🤞 | #SaoNhapNgu #SaoNhapNgu2026 #ViettelMedia,VIDEO,UNKNOWN,OFFICIAL_SHOW_CHANNEL,SEASON,OFFICIAL_PLAYLIST_COLLECTION,NEEDS_REVIEW,NEEDS_REVIEW,2026-07-21T13:00:15.000Z,90,3645,,,available,,i3J1i2O99cTyHPbyz,https://www.youtube.com/watch?v=mZAMayOEQmY&list=PLZuraW9kAXuE&index=34
youtube,uvrleJU8izA,https://www.youtube.com/shorts/uvrleJU8izA,SNN,,Bà nói thiệt hả bà Hương? 🤣 | SAO NHẬP NGŨ 2026,SHORT,UNKNOWN,OFFICIAL_SHOW_CHANNEL,SHOW,EXPLICIT_TEXT_LINK,NEEDS_REVIEW,NEEDS_REVIEW,2026-08-03T14:00:12.000Z,32,1940,21,1,available,,EayQWJWx9JTcOG5Xe,https://www.youtube.com/channel/UCzZ94GZFgqqx6Pzbnj3UMjA
youtube,cZ4tL7TQaSc,https://www.youtube.com/shorts/cZ4tL7TQaSc,SNN,,Ôi thôi chếch 🤣 | SAO NHẬP NGŨ 2026,SHORT,UNKNOWN,OFFICIAL_SHOW_CHANNEL,SHOW,EXPLICIT_TEXT_LINK,NEEDS_REVIEW,NEEDS_REVIEW,2026-08-03T04:00:35.000Z,21,2749,28,0,available,,EayQWJWx9JTcOG5Xe,https://www.youtube.com/channel/UCzZ94GZFgqqx6Pzbnj3UMjA
youtube,8kbOoWPBins,https://www.youtube.com/watch?v=8kbOoWPBins,SNN,,"ĐỒNG HÀNH | Erik và Châu Bùi DỰ ĐOÁN ""CHẤN ĐỘNG"" trước ngày nhập ngũ | SAO NHẬP NGŨ 2026",VIDEO,CLIP_OR_SEGMENT,OFFICIAL_SHOW_CHANNEL,SHOW,EXPLICIT_TEXT_LINK,ACCEPTED,ACCEPTED,2026-08-01T13:00:10.000Z,217,1519,23,1,available,,EayQWJWx9JTcOG5Xe,https://www.youtube.com/channel/UCzZ94GZFgqqx6Pzbnj3UMjA
youtube,9ZHSeBLYU0I,https://www.youtube.com/watch?v=9ZHSeBLYU0I&list=PLZuraW9kAXuE&index=8,SNN,SNN_2026,"🤔 Quốc Trường, Erik, Châu Bùi, Minh Trang đoán tên vật dụng chuẩn thuật ngữ quân đội",VIDEO,UNKNOWN,OFFICIAL_SHOW_CHANNEL,SEASON,OFFICIAL_PLAYLIST_COLLECTION,NEEDS_REVIEW,NEEDS_REVIEW,2026-08-06T09:43:42.000Z,153,1662,,,available,,i3J1i2O99cTyHPbyz,https://www.youtube.com/watch?v=9ZHSeBLYU0I&list=PLZuraW9kAXuE&index=8
youtube,iXLk5Z3vmUE,https://www.youtube.com/shorts/iXLk5Z3vmUE,SNN,,Tình chị em chắc có bền lâu? 🤣 | SAO NHẬP NGŨ 2026,SHORT,UNKNOWN,OFFICIAL_SHOW_CHANNEL,SHOW,EXPLICIT_TEXT_LINK,NEEDS_REVIEW,NEEDS_REVIEW,2026-08-03T02:40:13.000Z,19,4047,48,0,available,,EayQWJWx9JTcOG5Xe,https://www.youtube.com/channel/UCzZ94GZFgqqx6Pzbnj3UMjA
youtube,GVohSu2xaQs,https://www.youtube.com/shorts/GVohSu2xaQs,SNN,,Các đồng chí cùng làm quen chiến sĩ mới Văn Mai Hương nha 🥰 | SAO NHẬP NGŨ #saonhapngu #shorts,SHORT,SHORT,OFFICIAL_SHOW_CHANNEL,SHOW,EXPLICIT_TEXT_LINK,ACCEPTED,ACCEPTED,2026-07-27T03:00:34.000Z,116,8602,183,2,available,,EayQWJWx9JTcOG5Xe,https://www.youtube.com/channel/UCzZ94GZFgqqx6Pzbnj3UMjA
youtube,BJ8EytQwpW0,https://www.youtube.com/watch?v=BJ8EytQwpW0,CSQC,CSQC_2025,CHIẾN SĨ QUẢ CẢM Tập 7 | LÒ LUYỆN THÉP - Thử thách chân thực đến cực hạn: ĐẦU HÀNG hay CHIẾN ĐẤU?,VIDEO,CAST_CONTENT,OFFICIAL_SHOW_CHANNEL,EPISODE,OFFICIAL_PLAYLIST_COLLECTION,NEEDS_REVIEW,CANONICAL_OVERLAP,2025-09-07T13:30:07.000Z,6805,3484448,,,available,,nfq80lHW2xWgqZyZj,https://www.youtube.com/watch?v=BJ8EytQwpW0
youtube,AopBeQn7ATU,https://www.youtube.com/watch?v=AopBeQn7ATU,CSQC,,"Dương Lâm ""xịt keo"" khi đi bị đưa đến vùng đất hoang sơ, không 1 bóng người | #CSQC",VIDEO,UNKNOWN,OFFICIAL_SHOW_CHANNEL,SHOW,EXPLICIT_TEXT_LINK,NEEDS_REVIEW,NEEDS_REVIEW,2026-06-08T11:00:26.000Z,3318,92631,333,18,available,,uXuO4aSfuBb0SdcF9,https://www.youtube.com/channel/UC7TbGjadpjgOfnUoA-iW6Dg
youtube,8Rmxw5ttsA4,https://www.youtube.com/watch?v=8Rmxw5ttsA4,CSQC,CSQC_2025,"Phan Mạnh Quỳnh khi đối mặt kẻ tử thù, cảm nhận ""mạng sống mong manh như sợi tóc"" | Chiến Sĩ Quả Cảm",VIDEO,UNKNOWN,OFFICIAL_SHOW_CHANNEL,SEASON,OFFICIAL_PLAYLIST_COLLECTION,NEEDS_REVIEW,NEEDS_REVIEW,2025-11-08T08:30:27.000Z,1421,100016,,,available,,nfq80lHW2xWgqZyZj,https://www.youtube.com/watch?v=8Rmxw5ttsA4
youtube,EhblQpD4pHg,https://www.youtube.com/watch?v=EhblQpD4pHg,CSQC,,24 GIỜ QUẢ CẢM Tập 1 | Cười mệt xỉu với TIỆM LÀM TÓC bất đắc dĩ của dàn chiến sĩ nhập vai,VIDEO,UNKNOWN,OFFICIAL_SHOW_CHANNEL,EPISODE,EXPLICIT_TEXT_LINK,NEEDS_REVIEW,NEEDS_REVIEW,2025-07-31T14:00:06.000Z,2093,339918,1900,146,available,,uXuO4aSfuBb0SdcF9,https://www.youtube.com/channel/UC7TbGjadpjgOfnUoA-iW6Dg
youtube,PovkeWWdm6o,https://www.youtube.com/watch?v=PovkeWWdm6o,CSQC,,"Lê Dương Bảo Lâm tá hỏa khi ""đùa nhầm người"" với Nữ cảnh sát đặc nhiệm | #CSQC",VIDEO,UNKNOWN,OFFICIAL_SHOW_CHANNEL,SHOW,EXPLICIT_TEXT_LINK,NEEDS_REVIEW,NEEDS_REVIEW,2026-05-12T11:00:39.000Z,3317,547956,2300,66,available,,uXuO4aSfuBb0SdcF9,https://www.youtube.com/channel/UC7TbGjadpjgOfnUoA-iW6Dg
youtube,wmcv-JZLtmw,https://www.youtube.com/watch?v=wmcv-JZLtmw,CSQC,CSQC_2025,"[UNCUT] Toàn bộ ""phi vụ"" tạo sinh nhật bất ngờ, Dương Lâm & Kiều Minh Tuấn phối hợp ""diễn ăn ý""",VIDEO,UNCUT_EXTENDED,OFFICIAL_SHOW_CHANNEL,SEASON,OFFICIAL_PLAYLIST_COLLECTION,ACCEPTED,ACCEPTED,2025-08-09T07:19:31.000Z,665,355761,,,available,,nfq80lHW2xWgqZyZj,https://www.youtube.com/watch?v=wmcv-JZLtmw
youtube,VY6GSogYRQs,https://www.youtube.com/watch?v=VY6GSogYRQs,CSQC,CSQC_2025,"Lê Dương Bảo Lâm bị ""đuối nước"" trong thử thách cứu người dưới sông | #CSQC",VIDEO,CAST_CONTENT,OFFICIAL_SHOW_CHANNEL,SEASON,OFFICIAL_PLAYLIST_COLLECTION,ACCEPTED,ACCEPTED,2026-05-30T11:01:05.000Z,2280,27709,,,available,,nfq80lHW2xWgqZyZj,https://www.youtube.com/watch?v=VY6GSogYRQs
youtube,bR13fO1SBWg,https://www.youtube.com/watch?v=bR13fO1SBWg,CSQC,CSQC_2025,"Kiều Minh Tuấn nhập vai ""xạ thủ"" xuất sắc, Dương Lâm bị ""liệu liên hồi"" | Chiến Sĩ Quả Cảm",VIDEO,UNKNOWN,OFFICIAL_SHOW_CHANNEL,SEASON,OFFICIAL_PLAYLIST_COLLECTION,NEEDS_REVIEW,NEEDS_REVIEW,2025-09-30T04:15:20.000Z,643,9565,,,available,,nfq80lHW2xWgqZyZj,https://www.youtube.com/watch?v=bR13fO1SBWg
youtube,3b0kazbQ6EY,https://www.youtube.com/watch?v=3b0kazbQ6EY,CSQC,,"Binz, Mono cùng dàn cast rủ nhau ""mở concert"" khép lại hành trình PCKB, Tiểu Vy góp giọng | #CSQC",VIDEO,PERFORMANCE,OFFICIAL_SHOW_CHANNEL,SHOW,EXPLICIT_TEXT_LINK,ACCEPTED,ACCEPTED,2025-10-01T04:35:19.000Z,1772,390869,1600,85,available,,uXuO4aSfuBb0SdcF9,https://www.youtube.com/channel/UC7TbGjadpjgOfnUoA-iW6Dg
youtube,-UyNhfzc3Kw,https://www.youtube.com/watch?v=-UyNhfzc3Kw,CSQC,CSQC_2025,"Mie ""cà khịa"" từng người, Kỳ Duyên, Diệp Lâm Anh, Tiểu Vy ""mắt chữ O mồm chữ A"" | Chiến Sĩ Quả Cảm",VIDEO,UNKNOWN,OFFICIAL_SHOW_CHANNEL,SEASON,OFFICIAL_PLAYLIST_COLLECTION,NEEDS_REVIEW,NEEDS_REVIEW,2025-09-24T05:44:45.000Z,2386,59272,,,available,,nfq80lHW2xWgqZyZj,https://www.youtube.com/watch?v=-UyNhfzc3Kw
youtube,rbMVevrieX0,https://www.youtube.com/watch?v=rbMVevrieX0,CSQC,,"Dương Lâm ""mukbang bữa cơm"" tại lực lượng Cảnh sát cơ động phòng chống khủng bố #CSQC",VIDEO,UNKNOWN,OFFICIAL_SHOW_CHANNEL,SHOW,EXPLICIT_TEXT_LINK,NEEDS_REVIEW,NEEDS_REVIEW,2026-05-02T11:01:20.000Z,2387,327228,1300,33,available,,uXuO4aSfuBb0SdcF9,https://www.youtube.com/channel/UC7TbGjadpjgOfnUoA-iW6Dg
youtube,EZ5Jyd1T8w0,https://www.youtube.com/watch?v=EZ5Jyd1T8w0,CSQC,CSQC_2025,"24 GIỜ QUẢ CẢM Tập 18 | ""Cười đau bụng"" khi lần đầu sinh nhật Dương Lâm được tổ chức tại đơn vị",VIDEO,UNKNOWN,OFFICIAL_SHOW_CHANNEL,EPISODE,OFFICIAL_PLAYLIST_COLLECTION,NEEDS_REVIEW,NEEDS_REVIEW,2025-10-19T10:14:28.000Z,1224,93139,,,available,,nfq80lHW2xWgqZyZj,https://www.youtube.com/watch?v=EZ5Jyd1T8w0
youtube,mx5oP0ZkeZk,https://www.youtube.com/watch?v=mx5oP0ZkeZk,CSQC,CSQC_2025,"THỰC CHIẾN: Nhập vai Cảnh sát đặc nhiệm, giải cứu nạn nhân trong hang ổ buôn người| Chiến Sĩ Quả Cảm",VIDEO,UNKNOWN,OFFICIAL_SHOW_CHANNEL,SEASON,OFFICIAL_PLAYLIST_COLLECTION,NEEDS_REVIEW,NEEDS_REVIEW,2025-10-07T11:45:55.000Z,2345,76876,,,available,,nfq80lHW2xWgqZyZj,https://www.youtube.com/watch?v=mx5oP0ZkeZk
youtube,FWnoJtDvsdA,https://www.youtube.com/watch?v=FWnoJtDvsdA,CSQC,CSQC_2025,"THỰC CHIẾN: Huy động trực thăng, xe bọc thép giải cứu con tin tại Trung tâm Hội nghị Quốc gia| #CSQC",VIDEO,UNKNOWN,OFFICIAL_SHOW_CHANNEL,SEASON,OFFICIAL_PLAYLIST_COLLECTION,NEEDS_REVIEW,NEEDS_REVIEW,2025-10-15T05:07:55.000Z,2094,113751,,,available,,nfq80lHW2xWgqZyZj,https://www.youtube.com/watch?v=FWnoJtDvsdA
youtube,rZkErfkcGTo,https://www.youtube.com/watch?v=rZkErfkcGTo,CSQC,CSQC_2025,"THỰC CHIẾN: Cháy tàu giữa sông, dàn cast xông pha giải cứu hàng trăm người | Chiến Sĩ Quả Cảm",VIDEO,UNKNOWN,OFFICIAL_SHOW_CHANNEL,SEASON,OFFICIAL_PLAYLIST_COLLECTION,NEEDS_REVIEW,NEEDS_REVIEW,2025-08-20T09:15:01.000Z,2128,33973,,,available,,nfq80lHW2xWgqZyZj,https://www.youtube.com/watch?v=rZkErfkcGTo
youtube,kV0RfXJj5nE,https://www.youtube.com/watch?v=kV0RfXJj5nE,CSQC,CSQC_2025,"Phạn Mạnh Quỳnh tiếp tục bị Dương Lâm cà khịa ""phát biểu thoại khùm, thoại điên"" | Chiến Sĩ Quả Cảm",VIDEO,UNKNOWN,OFFICIAL_SHOW_CHANNEL,SEASON,OFFICIAL_PLAYLIST_COLLECTION,NEEDS_REVIEW,NEEDS_REVIEW,2025-09-01T10:39:59.000Z,977,47304,,,available,,nfq80lHW2xWgqZyZj,https://www.youtube.com/watch?v=kV0RfXJj5nE
youtube,dNZoidBWXfA,https://www.youtube.com/watch?v=dNZoidBWXfA,CSQC,CSQC_2025,"Tiến Luật bị ""ăn"" nguyên cái chai vào đầu, Tiểu Vy thao túng tâm lý bằng ""mỹ nhân kế"" | #CSQC",VIDEO,UNKNOWN,OFFICIAL_SHOW_CHANNEL,SEASON,OFFICIAL_PLAYLIST_COLLECTION,NEEDS_REVIEW,NEEDS_REVIEW,2025-09-24T11:06:30.000Z,1292,41205,,,available,,nfq80lHW2xWgqZyZj,https://www.youtube.com/watch?v=dNZoidBWXfA
youtube,l_t8wzZezb4,https://www.youtube.com/watch?v=l_t8wzZezb4,CSQC,CSQC_2025,"Khoảnh Khắc Quả Cảm | Lan Ngọc ""vướng cái nách"", Minh Hằng tố Song Luân chưa kịp trấn an đã ôm mình",VIDEO,HIGHLIGHT,OFFICIAL_SHOW_CHANNEL,SEASON,OFFICIAL_PLAYLIST_COLLECTION,ACCEPTED,ACCEPTED,2025-08-30T04:08:21.000Z,3609,76039,,,available,,nfq80lHW2xWgqZyZj,https://www.youtube.com/watch?v=l_t8wzZezb4
youtube,VR2pU8_nFYs,https://www.youtube.com/watch?v=VR2pU8_nFYs,CSQC,CSQC_2025,(REACTION) CHIẾN SĨ QUẢ CẢM TẬP 11| Triệt phá nhóm BUÔN NGƯỜI - Màn đối đầu NGHẸT THỞ,VIDEO,REACTION_COMMENTARY,UNVERIFIED,EPISODE,INFERRED,NEEDS_REVIEW,NEEDS_REVIEW,2025-10-06T12:01:58.000Z,8387,7886,,,available,,nfq80lHW2xWgqZyZj,https://www.youtube.com/watch?v=VR2pU8_nFYs
youtube,eQjeDc4SBCU,https://www.youtube.com/watch?v=eQjeDc4SBCU,CSQC,,"CẢNH SÁT CƠ ĐỘNG triệt tiêu nhóm ĐỐI TƯỢNG CHỐNG PHÁ khét tiếng, ẨN NÁO trong rừng | CSQC",VIDEO,UNKNOWN,OFFICIAL_SHOW_CHANNEL,SHOW,EXPLICIT_TEXT_LINK,NEEDS_REVIEW,NEEDS_REVIEW,2025-12-27T12:45:31.000Z,4094,123550,696,58,available,,uXuO4aSfuBb0SdcF9,https://www.youtube.com/channel/UC7TbGjadpjgOfnUoA-iW6Dg
youtube,MAcsSWpti84,https://www.youtube.com/watch?v=MAcsSWpti84,CSQC,,"24 GIỜ QUẢ CẢM Tập 12 | Dương Lâm nằng nặc đòi ngậm 2 ống, Song Luân ""làm màu"" và cái kết cười xỉu",VIDEO,UNKNOWN,OFFICIAL_SHOW_CHANNEL,EPISODE,EXPLICIT_TEXT_LINK,NEEDS_REVIEW,NEEDS_REVIEW,2025-09-27T11:00:39.000Z,1084,110624,369,13,available,,uXuO4aSfuBb0SdcF9,https://www.youtube.com/channel/UC7TbGjadpjgOfnUoA-iW6Dg
youtube,jNRDpLTyuyI,https://www.youtube.com/watch?v=jNRDpLTyuyI,CSQC,CSQC_2025,"24 GIỜ QUẢ CẢM Tập 3 | Kiều Minh Tuấn khóc thét mò trúng ""sít rịt"", sự tích ""thần kim quy"" Tiến luật",VIDEO,UNKNOWN,OFFICIAL_SHOW_CHANNEL,EPISODE,OFFICIAL_PLAYLIST_COLLECTION,NEEDS_REVIEW,NEEDS_REVIEW,2025-08-23T08:00:48.000Z,1053,41907,,,available,,nfq80lHW2xWgqZyZj,https://www.youtube.com/watch?v=jNRDpLTyuyI
youtube,Rw10Ovvp8sk,https://www.youtube.com/watch?v=Rw10Ovvp8sk,CSQC,,"Dương Lâm từ ""giao tiếp"" đến ""trêu ghẹo"" cảnh khuyển và cái kết phải nhận lấy | Chiến Sĩ Quả Cảm",VIDEO,UNKNOWN,OFFICIAL_SHOW_CHANNEL,SHOW,EXPLICIT_TEXT_LINK,NEEDS_REVIEW,NEEDS_REVIEW,2025-09-29T13:00:54.000Z,1148,778474,2600,92,available,,uXuO4aSfuBb0SdcF9,https://www.youtube.com/channel/UC7TbGjadpjgOfnUoA-iW6Dg
youtube,5aDj55s5Tbc,https://www.youtube.com/watch?v=5aDj55s5Tbc,CSQC,CSQC_2025,"Dương Lâm tiết lộ bệnh tình, vẫn kiên cường vượt thử thách để giành huy hiệu | Chiến Sĩ Quả Cảm",VIDEO,CAST_CONTENT,OFFICIAL_SHOW_CHANNEL,SEASON,OFFICIAL_PLAYLIST_COLLECTION,ACCEPTED,ACCEPTED,2025-09-30T13:00:11.000Z,1452,95324,,,available,,nfq80lHW2xWgqZyZj,https://www.youtube.com/watch?v=5aDj55s5Tbc
youtube,3RGmOhnHf3M,https://www.youtube.com/watch?v=3RGmOhnHf3M,CSQC,CSQC_2025,"24 GIỜ QUẢ CẢM Tập 11 | Dương Lâm, Quốc Thiên, Kiều Minh Tuấn mukbang cơm trưa sau khi ""ngâm nước""",VIDEO,UNKNOWN,OFFICIAL_SHOW_CHANNEL,EPISODE,OFFICIAL_PLAYLIST_COLLECTION,NEEDS_REVIEW,NEEDS_REVIEW,2025-09-25T13:00:07.000Z,482,148551,,,available,,nfq80lHW2xWgqZyZj,https://www.youtube.com/watch?v=3RGmOhnHf3M
youtube,oOH-ouqusTU,https://www.youtube.com/watch?v=oOH-ouqusTU,CSQC,CSQC_2025,"Triệt phá đường dây buôn bán ma túy, bắt và xử lý các đối tượng tội phạm | #CSQC",VIDEO,UNKNOWN,OFFICIAL_SHOW_CHANNEL,SEASON,OFFICIAL_PLAYLIST_COLLECTION,NEEDS_REVIEW,NEEDS_REVIEW,2026-05-23T11:30:00.000Z,4926,107205,,,available,,nfq80lHW2xWgqZyZj,https://www.youtube.com/watch?v=oOH-ouqusTU
youtube,-vnYCMxYLII,https://www.youtube.com/watch?v=-vnYCMxYLII,CSQC,,Cảnh Sát Cơ Động TRIỆT PHÁ đường dây BUÔN NGƯỜI TRÁI PHÉP khét tiếng | Chiến Sĩ Quả Cảm,VIDEO,UNKNOWN,OFFICIAL_SHOW_CHANNEL,SHOW,EXPLICIT_TEXT_LINK,NEEDS_REVIEW,NEEDS_REVIEW,2026-01-02T11:00:01.000Z,2586,100220,565,45,available,,uXuO4aSfuBb0SdcF9,https://www.youtube.com/channel/UC7TbGjadpjgOfnUoA-iW6Dg
youtube,l1P0Sx8u1q0,https://www.youtube.com/watch?v=l1P0Sx8u1q0,CSQC,,"CHIẾN SĨ QUẢ CẢM Tập 4 | Liên hoàn thử thách hiểm nguy: cháy tàu giữa sông, cứu người dưới vách núi",VIDEO,CAST_CONTENT,OFFICIAL_SHOW_CHANNEL,EPISODE,EXPLICIT_TEXT_LINK,ACCEPTED,ACCEPTED,2025-08-17T13:30:06.000Z,8276,3709774,57000,2045,available,,uXuO4aSfuBb0SdcF9,https://www.youtube.com/channel/UC7TbGjadpjgOfnUoA-iW6Dg
youtube,16NRWGq-zH0,https://www.youtube.com/watch?v=16NRWGq-zH0,CSQC,CSQC_2025,"Toàn cảnh giải cứu vụ tai nạn xe buýt, căng thẳng trong thực chiến đầu tiên | Chiến Sĩ Quả Cảm",VIDEO,UNKNOWN,OFFICIAL_SHOW_CHANNEL,SEASON,OFFICIAL_PLAYLIST_COLLECTION,NEEDS_REVIEW,NEEDS_REVIEW,2025-08-06T05:21:19.000Z,1416,49344,,,available,,nfq80lHW2xWgqZyZj,https://www.youtube.com/watch?v=16NRWGq-zH0
youtube,Gb5GIA75w-E,https://www.youtube.com/watch?v=Gb5GIA75w-E,CSQC,CSQC_2025,"Tập 13 HÉ LỘ | Tăng Duy Tân, Đinh Tiến Đạt nhập cuộc, Dương Lâm, Kiều Minh Tuấn ""tra hỏi"" | #CSQC",VIDEO,UNKNOWN,OFFICIAL_SHOW_CHANNEL,EPISODE,OFFICIAL_PLAYLIST_COLLECTION,NEEDS_REVIEW,NEEDS_REVIEW,2025-10-19T03:20:24.000Z,164,21467,,,available,,nfq80lHW2xWgqZyZj,https://www.youtube.com/watch?v=Gb5GIA75w-E
youtube,wtd6ETDw_gg,https://www.youtube.com/watch?v=wtd6ETDw_gg,CSQC,CSQC_2025,"Xuống nước truy tìm tang vật bí ẩn, dàn cast liên tục gặp sự cố? | #CSQC",VIDEO,UNKNOWN,OFFICIAL_SHOW_CHANNEL,SEASON,OFFICIAL_PLAYLIST_COLLECTION,NEEDS_REVIEW,NEEDS_REVIEW,2026-02-20T11:01:41.000Z,1150,4046,,,available,,nfq80lHW2xWgqZyZj,https://www.youtube.com/watch?v=wtd6ETDw_gg
youtube,v3-7pCiwJII,https://www.youtube.com/watch?v=v3-7pCiwJII,CSQC,CSQC_2025,"Dương Lâm ""tấu hài"" cùng đồng đội vừa ""điều tra"" vừa có những trải nghiệm thú vị | Chiến Sĩ Quả Cảm",VIDEO,UNKNOWN,OFFICIAL_SHOW_CHANNEL,SEASON,OFFICIAL_PLAYLIST_COLLECTION,NEEDS_REVIEW,NEEDS_REVIEW,2025-10-21T07:34:50.000Z,2251,115881,,,available,,nfq80lHW2xWgqZyZj,https://www.youtube.com/watch?v=v3-7pCiwJII
youtube,-ojhLEdLH9U,https://www.youtube.com/watch?v=-ojhLEdLH9U,CSQC,CSQC_2025,Thử thách huấn luyện đứng tấn chịu lực với sức nặng khủng khiếp khiến dàn cast nể phục | #CSQC,VIDEO,CAST_CONTENT,OFFICIAL_SHOW_CHANNEL,SEASON,OFFICIAL_PLAYLIST_COLLECTION,ACCEPTED,ACCEPTED,2026-01-31T12:00:01.000Z,2326,2341,,,available,,nfq80lHW2xWgqZyZj,https://www.youtube.com/watch?v=-ojhLEdLH9U
youtube,HqaCepz9aoE,https://www.youtube.com/watch?v=HqaCepz9aoE,CSQC,CSQC_2025,"[BTS] Màn ""bóc phốt em ruột"" không hề nể nang từ Dương Lâm | Chiến Sĩ Quả Cảm",VIDEO,BEHIND_THE_SCENES,OFFICIAL_SHOW_CHANNEL,SEASON,OFFICIAL_PLAYLIST_COLLECTION,ACCEPTED,ACCEPTED,2025-09-27T06:01:10.000Z,218,10940,,,available,,nfq80lHW2xWgqZyZj,https://www.youtube.com/watch?v=HqaCepz9aoE
